Reviewer_rating,Review_Date,Review_text
 1     ,"July 2, 2019",I had a very bad experience.. I gave a rate u swiggy 00.. yr service is very bad... yur employees talk to each person very bad bahiour.. I did not understand ur service.. any person did not download this app.. time is wasted.. zomatto service is very good..
 1     ,"July 2, 2019",last few orders I have been delivered wrong food everytime I have to complain I have recd wrong food. every rating I have rated same but customer service is useless. uninstalling app.
 1     ,"July 5, 2019",worst app ever. refuses to deliver in the location marked and then cancels order also charges a fine even though it's their fault. worst service. to them delivery boy satisfaction is more than customer satisfaction.
 1     ,"June 23, 2019",such a unsatisfactory resolution being received on one repayment. i wouldnt recommend to anyone for using this app anymore. your customer service is very very very poor......
 1     ,"June 24, 2019","Useless App, They will cancel the order saying that items not available or restaurant closed after the payment. It will take 15 days for refund."
 1     ,"July 3, 2019",the app is not built to connect with payment methods properly. two consecutive days I ordered with payment failure and eventhough I got a message saying that amount has been refunded from Swiggy nothing is being reflected in my account. not expected this kind of poor service
 1     ,"June 30, 2019",worst app the hotels are playing a trick by placing cheap orders instead of what one has ordered. if you order you will receive something else and you have to pay for it also they will make you to reorder as well as when you cancel it you will be charged a fees please do think before you order
 2     ,"July 4, 2019","I have stated it before too, swiggy levy more delivery charges and even extort money by showing restaurant charges to customers. I ended up ordering from zomata with no delivery charge and no restaurant packing charge, saved delivery fees 25/ and restaurant charge 14/-"
 1     ,"July 2, 2019","""Due to High Demand your order has been picked up with other order"".If this is case why do you advertise about faster delivery.Do you know how desserts taste after losing their coldness.Stop being greedy and provide quality service."
 1     ,"July 6, 2019",i had very bad experience with swiggy .. after delivering stale and less quantity food what they only can do is to give u a totally useless coupon. and this is the best they can do for their customers.
 2     ,"June 25, 2019","less payments for delivery boys & full of restrictions see zomato delivery boys they used to deliver orders with a smile here but here in swiggy wont give any freedom, they will pay only for orders, they won't give any additional salary, but they demand delivery people to stay online and stay near r...
Full Review"
 1     ,"July 5, 2019","very bad experience, today i order food,but it was cancelled,even they didn't informed me just they cancelled.and when i ordered again they added 200rs as deduction fee.it is totally useless,its just a money sucking app,you will not get any order."
 1     ,"June 24, 2019",bad experiance with swiggy and help desk i order my food by using amazon pay swiggy take the money and didnot order when i talk to the swiggy person they cant able to help regarding this and told can you want help regarding other issue .refund my money idiot waiting for uninstalled app
 1     ,"June 26, 2019",had to throw food that I received from Swiggy ... Un hygiene and spoilt ... Dont spoil your health and waste money at the same time people ... Swiggy no more worries abt delivering quality food ..
 1     ,"July 1, 2019",everytime im ordering it takes 30-40 minutes to confirm the order by restaurant to each and every not a particular one and delivery time is taking way too long than expected and im suffering from this since i bought swiggy super.
 3     ,"July 6, 2019",Why does user has to pay for cancellation charges even after not getting delivered and order cancelled by swiggy side. Worst transparency of information to the user. You can't even do anything .
 1     ,"June 23, 2019",very poor service .. food not delivered to me and money also deducted as cancellation fees . don't order from here so many alternet option to order Uber eat / dunzo/zomoto /food panda
 1     ,"June 25, 2019","Swiggy cheats loyal customers. If you buy Swiggy Super they push you to last in line so, It takes more than 1 hour to deliver. I suggest everyone to STOP downloading this app"
 1     ,"June 28, 2019","Uninstalling and reinstalling the app results into loss of Swiggy Super. This happened twice. I had to buy Super again despite of having it already. It's a major issue, please rectify."
 1     ,"July 6, 2019",Never order from this app..you may be feeling hungry and all you get is just a sorry and a dose of refund.. and plus they have a special harrassment plan for swiggy super. Want to have food try other professional app who atleast deliver on time.
 1     ,"July 4, 2019","Are you playing with hungry people's emotions? Everytime that I try to order, something goes wrong and you ask me to try again. I wish I could say that to my growling stomach as well."
 1     ,"July 6, 2019",Poor service even after escalting to supervisor. The refund process is far more difficult when compared to zomato. I'm gonna switch to zomato after the bad experience i had with the customer care.
 1     ,"July 1, 2019","Unable to login. App says ""Too many login attempts detected on this device"". What is this supposed to mean?"
 1     ,"June 23, 2019","very bad swiggy, uber eats is best till now from bhopal, yesterday swiggy delivery guy refused to deliver prepaid order, in order to talk to the customer care i had to cancel my order, for which swiggy charged me cancellation fees which was very annoying, while talking to customer care they said we ...
Full Review"
 1     ,"June 25, 2019","so once I drop the mail again you will give reply saying that we are inconceivable for the situation occured.trying to chat with customer support team what you'r people developed app not getting instant solutions they why the app is required.i paid my amount. with out paying the amount can I order f...
Full Review"
 2     ,"June 29, 2019","4 months ago I create account, I order food for several times after that i uninstall it. Now after installing I can't create account not log into earlier account. Just disgusting. So only 2 ⭐for that."
 1     ,"June 30, 2019","the last order was a complete mess...i was waiting for the food but despite being asked i was not informed that the delivery persons were on strike....i called up the delivery person who told me that he is not picking the order and my order will be cancelled...but later it showed that the food was d...
Full Review"
 1     ,"June 30, 2019","worst company by fraudng customers hard earned money with this app and seriously service is very worst and the restaurants you were tied up for is pathetic I can say street or road side is best bcoz..... I ordered breakfast from swiggy in one restaurant but it was pathetic as I placed one order an r...
Full Review"
 1     ,"July 2, 2019",Have been a loyal user for more than 4 years. Never till date have i received automated refunds for bad orders/complaints that are followed by a promise of refund. Please look into the same.
 1     ,"July 3, 2019","I am updating my email address it shows ""previous id"" error. Why isnt it flexible process. Please fix it man!! let me know when its done. I have tried desktop and app both."
 1     ,"July 5, 2019","absolutely pathetic service and that too, to their premium( super) customer. Even their customer care executive are handicapped to solve your problem. Better go for other food delivery app available in market"
 1     ,"July 7, 2019","what a worse way to handle customers through bots and had the worse experience with swiggy, took more than half and hour to confirm the order and than sudden cancelled it, switching to zomate. Best way to starve till death."
 1     ,"July 4, 2019","today on 04.07.2019 i order chole bahutre frm roshan di kulfi (karol bagh)..after one hour watting for my food i received call frm swiggy that your order is cancelled because our delivey boy met with an accident ...this incident happen twice within me in the month of may and july ...if swiggy every ...
Full Review"
 1     ,"June 23, 2019",I am downgrading the review from 5 star to 1 star as your delivery people are reluctant and help support in app is not working so it is a stuck situation I am facing it right now.. poor customer support. poor
 1     ,"June 24, 2019","I've used the gpay150 coupon, inside the swiggy app which claims will get me 150 discount, I didn't received any, when I asked the customer cares they told me to contact Google cuz it was a Google coupon saying they can't help me. It's the worst thing they're could say cuz i applied it under swiggy ...
Full Review"
 1     ,"June 26, 2019","I want to ask a simple question from Swiggy in this public forum. I hope swiggy will reply here because thy don't reply on live chat. Question : WHAT IS RETURN POLICY SWIGGY HAVE IF THEY DELIVERED FOOD COLD AFTER CHARGING MONEY FOR DELIVERY AND DELAYED FOOD? WHY YOU CHARGES MONEY FOR DELIVERY IF YOU...
Full Review"
 1     ,"July 5, 2019",The app is full of bugs. Poor customer support. Order cancellation is a big headache. You have to pay half of order amount even if you cancelled it in friction of second.
 1     ,"July 4, 2019","bakwaas. please avoid this app. First time ordered from swiggy , while making online payment for order money got deducted but order not placed. poor app. spending a lot on advertisment please spend some money and improve your app first."
 1     ,"July 6, 2019",I have been ordering my food since swiggy started...their support is useless now. They will charge you regardless of the food quality even after you report to them about bad quality food ...very upset with Swiggy support
 5     ,"July 1, 2019","i have made an order, the delivery executive didn't cal me n he cancelled it. my GPS location n address r correct but still he is unable to reach. for this SWIGGY DEDUCTED MY MONEY FOR CNCELLATION FROM THE DELIVERY EXECUTIVE SIDE. IS THIS WHAT U DO TO CUSTOMERS"
 4     ,"June 27, 2019",I'm not able to login as when I go to do that signup page comes up and then it shows the number is already in use. Fix this problem fast please. Otherwise a great app!
 4     ,"June 28, 2019",please add Order no. in my order like yesterday i counted how many times I've ordered food so i found its 68 times i odered if we can get the no. we can screenshot it for showing off on social media means the latest order with the next order no. and of course add it for the last(5th) star
 1     ,"June 28, 2019",I have had multiple very bad experiences with swiggy. I would ask you to go out an eat than wait for swiggy. Also customer service robots like sudatta will harass you. So try to use good apps.
 2     ,"June 30, 2019","location accuracy needs to be improved. I have choosen the address to '' use my current location '' and placed an order but when the delivery man called and asked for the address details then he told me that i have entered a wrong address which was not the case because on my phone the address was sh...
Full Review"
 1     ,"June 29, 2019",very slow it is taking more than 10 minutes to only verify my account. laughing stock this app is. zomato is way better. well how much time qill it take to deliver the order than???
 1     ,"July 1, 2019",Pathetic customer service. Very inhuman. When you chat with them it appears you are chatting to robots. Seems very illiterate and unhelpful people! Please don't order with them.
 1     ,"July 2, 2019","The Worst App... I had requested a refund for a ordered which was wrongly delivered. I was told that the refund will be reflected in my account within 5 days but It has more than 11 days and no action is taken. Atleast Zomato hears the problem and resolves them within stated time. I won't be coming ...
Full Review"
 1     ,"July 6, 2019","Orders are called without prior notification and when call on customer care number they have only one response that it happen because of partner system you may order may other order and same things repeat. Swiggy is company made by some unprofessional who knows how to loot hard earn money and make c...
Full Review"
 1     ,"July 5, 2019","Swiggy is no longer reliable. Had a horrendous experience. If walking to a restaurant and back is faster than Swiggy, why should I pay you guys 40 bucks to do it?"
 1     ,"June 23, 2019","I paid money for my order and it came in such way that i can't eat it.There was a packaging problem.And you guys can't even give a replacement nor a refund.What did i gave money for?To see a non eatable food? Firstly i got so less quantity then that also destroyed.And today only i renewed my super m...
Full Review"
 1     ,"July 2, 2019","this was the worst service app i have ever used. they only do delivery of food and charge 45 row for it and still many a times the condition in which you get the food is not eatable. and the customer care chat is nothing but a sequence of useless automated responses which will help you in nothing. t...
Full Review"
 1     ,"July 5, 2019",WORST APP!!!! it shows same images against different names.customeres gets in problem very soon. and then he reaches your voice support which is even more worst. it argues with customer instead of giving away solution.
 1     ,"June 26, 2019","Cheating Cheating Cheating Inflating the price without keeping the customers in the loop, amounts to unethical practice and cheating. “It is not ethical to not show the customers what the actual price is. They should keep their customers informed, else it is cheating in fine line,” Differential pric...
Full Review"
 1     ,"July 2, 2019",worst app . two consecutive orders packed in the worst manner after i got swiggy super. And then when i contacted customer care they blocked my COD for the next orders. I think all they want is to loot money .
 5     ,"July 1, 2019","Im working with swiggy since one year and i can tell with my experience swiggy is the best delivery app in India,i request to app developers to delete the unnassiggn order option after arriving at restaurent,some delivery executives are misusing this feature."
 5     ,"July 7, 2019","Thanks a lot swiggy!!!👏👏 For delivering a late night food. I wanna specially give thanks🙏 to Delivery Executive named 🎊SWAPNIL🎊 for delivering a late night food and to 🎊TAUKIR🎊 - if I am right, the Customer care executive for SWIGGY. Hats off to u TAUKIR for delivering ur words. Have a bright...
Full Review"
 1     ,"June 30, 2019","Today I ordered some food from a nearest hotel and paid the full price through debit card.After 30mins the delivery boy told me that he couldnot deliver the food to my home location as his phone has some other location showing.Which was completely wrong and the location showing on his mobile app tha...
Full Review"
 2     ,"June 25, 2019","The reason for this rating is only becausr of hotel location not shown.. There were many time where i want to order from another hotel n another location but it went to different location. So i think Swiggy should implement 2 things.. 1. Show Restaurant Location /Area 2. Should have an option to sel...
Full Review"
 1     ,"July 4, 2019",very bad delivery executives... cancelled my order saying customer is not available even i am available and guiding all the time. I wouldn't mind giving negative rating. Don't use the app.
 1     ,"July 6, 2019",Ordered food. Received bad food that we couldnt able to eat but they will give 50 ruppes as compensation and we have to e satisfied with that and thay have no reversing option. Also u have to sleep hungry if u order food late . They wont give reorder of food too
 1     ,"June 21, 2019",worst app ...this type of app only looking for ur money ...i reported many times for stale food ...but they didn't take any action.atleast Zomato is much better than this...
 1     ,"June 25, 2019","Don't show restaurant which will not accept order. I don't have time to go and check out if a restaurant is within 5 km or not. And if I go to the restaurant I will eat there, as no meaning of coming back home and place order."
 1     ,"July 5, 2019","always takes so much time just to assign delevery agent, they don't have enough delevery agent anywhere, order always takes so long to receive......they don't have enough services to meet the demand."
 1     ,"July 3, 2019","multiple time order failure error. amount deducted from Account but order not placed . swiggy take 5 days to refund the amount. but tAke seconds to deduct the amount. poor Chat service, they just keep on repeating like parrot"
 1     ,"July 6, 2019","Install first time.Ordered 2 masala dosa and 2 sandwich after 42 minutes received 1 masala dossa and one sandwich ,Worst experience .Very poor quality of food and packing received .Feel looted. Go for zomato.Also for wood n bricks restaurant 0/5"
 1     ,"July 7, 2019",i ordered food for 460 rupees and I didn't cancel my order but automatically my order was cancelled and they took 200 rupees also. please don't use this application.. technology frauds.. they all making us lazy.
 2     ,"July 4, 2019","I'm constantly signed out of my account every time I exit the app. Such a good app otherwise; however, having to constantly enter the OTP and sign in is getting frustrating."
 2     ,"July 4, 2019",They are not doing proper quality control. Many times restaurant accepts the order and does not have the item. And after one hour they will inform. Pathetic.
 1     ,"June 30, 2019","Delayed Service. Swiggy had got enough customer's, they care a damn if you complain the order is delayed. All they have is just SORRY word... though they mean it they say it just causally. My Order was placed at 12:20 pm n by 2 pm.. I had to Cancel my order. In the meanwhile my chat was cancelled th...
Full Review"
 1     ,"June 24, 2019",i had the terrifying experience of getting stale food which was already spoiled n they said we can't do anything about it. never ordet food from this food app which promotes unhygienic restaurants for profits
 1     ,"June 25, 2019",worst customer service.. wont even respond fast. even if we report a issue they keep on sending same reply again and again. avoid swiggy fed up with service.
 1     ,"July 1, 2019",Dissapointed 1. Late delivery after 2h 15m the delivery boy said his bike got punctured and also a Rs. 100 item missing still not got refund after a day 2. You can use only 1 coupon out of three rest 2 will disappear after the order
 1     ,"July 3, 2019",swiggy is highly overrated app. It shows most of the hotel which are around 2-3 km away from my house unserviceable even though these hotels are available on swiggy. we should move to uber eats instead.
 1     ,"June 22, 2019",unable to login / signup. Login prompting sign up page. on trying to sign up it is being prompted that mobile number is in use from 6 months.
 1     ,"June 26, 2019","Worst service ever ...... irresponsible customer service executives.... arrogant responses...... most delayed deliveries........ they will make customers starve .... after 1.2 hrs of placing order they will cancel the order stating technical issue. you order for dinner, you will get it for breakfast...
Full Review"
 1     ,"June 27, 2019",I ordered food for ₹ 909...amount was paid and taken from my account.... waited for half an hour.... I received a message... that ur amount will b refund back wit in 2 days.... not the food.... given.... stupid swiggy...
 3     ,"June 30, 2019","My order got cancelled and i had paid online..but after sometime i got message that refund is done, but i did not receive any refund from swiggy, well is that how you earn!?.. please send my money back"
 5     ,"July 2, 2019","WoW, this is an awesome app with cool user interface and good restaurant options. BUT what makes SWIGGY best?? it is their customer care and sometimes offers. I just feel completely secure while paying to SWIGGY.. if any restaurant does any tricks. they provide us resolution in minutes. So efficient...
Full Review"
 1     ,"July 6, 2019","they are un professionals, you people are making fool. i have order food but after 2 hours give reason the rider got accident. but i talk to rider he said ""sir restorant allredy closed but they accept the order. blady idiots...."
 1     ,"June 23, 2019","dont order online purchase on swiggy..coz swiggy canceled order sometimes itself and charged you 50 percent..it hapened with me they are not accepting their faults..i had called to propritor he said we have not received any order from you... swiggy call center executive said due to error of your wal...
Full Review"
 1     ,"June 26, 2019",why don't you give me service at 11pm.? it's your service time ?to close the service that time ? very disappointed 😐🤨😡
 1     ,"June 30, 2019",this aap is very wrost. waste your time and also a money. and there a restaurant name was pizza hashtag sctor 40 chandigarh i place a order from and they delivered me a chapati and this is very reduculas. this restaurant a very poor quality food.
 1     ,"July 2, 2019",Poor Customer Service... Agent not delivering the Bills with the Order. Every time order missed or wrong item supplied. Many time complaints to the customer service. still no response.
 5     ,"June 30, 2019",
 4     ,"June 23, 2019","offers are good for the restaurants in which the customer is not ordering,,,, pls check that ..if the customer is ordering several times in a particular restaurant ,you could keep a discount or some coupons ,so that he trusts ur app ,other apps are providing that come on guys i think u should check ...
Full Review"
 1     ,"June 24, 2019",not a very good experience. i trying to call these people but all are busy assisting . these people show lucrative offers and then send wrong order i received sandwiches in place of burger
 2     ,"June 25, 2019","one of the worst food delivering agency.this people give bad quality of food.sometimes they cancel the order.yesterday i order two thali from homely restaurant.bt it was a stale food.the daal was stale one.whn i contact the customer care they told we r extremely sorry we can give u a rs50 coupon.hw ...
Full Review"
 2     ,"June 24, 2019",Such a bad system. Allowing drivers to cancel without any charges like 30 min to an hour after the order has been placed is outrageous. I've had this experience innumerable times and wont consider using this again unless something is done about it
 1     ,"June 27, 2019",poor customer service... agent's are rude and not helpful... refund issues...its a complete hassle with the refund and still you don't get the refund. forget about the your money.
 1     ,"June 28, 2019",the GSP of this app is pathetic waste of money and time. My order was placed in Bengaluru when i am in Pune. Customer service was very upsetting. Use uber eats instead.
 5     ,"July 3, 2019",swiggy custmoer support is very helpful. i got my food in very bad conditions. they provide me a new order . it is amezing. super food delivery app. thanks.
 1     ,"June 23, 2019",Every next day my account gets logout and i need to sign in again and again i know this is not a big issue but after a time it gets frustating so please fix it or you know zomato too got great offers ....... disappointing really 😒
 1     ,"June 27, 2019","The app has degraded in its quality and service. The delivery guys assigned takes 1 hr to deliver food within 2 kms distance. When called they are unreachable. When contacted with customer support they just talking something else,give you pre scripted apologies, and closes the chat abruptly. I wonde...
Full Review"
 1     ,"July 4, 2019","My aunt suffering from food poisoning by eating their food. During telephonic complaint, customer care representative also refusing to help. Very Bad Service."
 1     ,"July 5, 2019","the delivery boy said to me lift us not working that's why I cant dliver ,after I called SWIGGY care center and they asked me to cancel the order.. I really surprised how there people can be unprofessional..."
 1     ,"July 4, 2019",The other food delivery chains are expanding their delivery area whereas Swiggy is conracting it. The app has been 'temporarily unserviceable' in my area for more than a week now.
 5     ,"June 27, 2019","I have been on swiggy for a few years now and trust me i am loving the experience. everybodys got their ups and downs but swiggy has not only delivered their best in terms of performance but have also resolved all of my issues to a lot of extent. today: the food from baba da dhaba was simply ultimat...
Full Review"
 1     ,"July 1, 2019","Uber is the best.... these guyz are cheatinG frequently... i hd ordered some items on last days... nd i was in very hungry... These crapy guyz missed my items.. itz happened me twice. Complained nd gt refund and tht refund mny can't use. Very pathetic nd nonprofessional service doing frequently acco...
Full Review"
 1     ,"June 24, 2019",my order was cancelled by swiggy's location mistakes and delivery boy's conservative very rudly and attitude. and my money was not refunded in my bank account very poor😑
 1     ,"June 29, 2019",This app does not deliver your order in less than 1 hour. This app doesn't meet your expectations. I would better suggest you to order your food from zomato.
 4     ,"June 28, 2019",App has evolved a lot and removed most of the bugs. but prices had increased from early stages and less discounts and offers are given.
 5     ,"June 30, 2019",I always prefer swiggy to order online food. It is better than zomato and i really appreciate with your customer support team. Salute to all because you really deserve best. 🙂
 4     ,"July 1, 2019",app is good in use but sometimes it fail in payment process and one bad this if the order get cancel you can't use same promo code instantly. one bad thing is they do not take any call or responsibility even if you mark some food with quality issues.
 1     ,"July 2, 2019",i ordered 3 pizzas but recived breads that too only 6 picses .....no one is giving any reply or taking the courtesy .....what a stupid way of handling customer ....whats the process nowww ....i should call the consumer forum now
 1     ,"June 30, 2019","I received rotten food and when I asked for refund, I just got a coupon for INR 30 but I bill value was 150. And the person who attended me said that this is the best he can do he aske me to put the food in the dustbin. didn't expect this kind of service. Anyway I'm not gonna use Swiggy anymore"
 1     ,"July 1, 2019",waste of time and money. pathetic services and refunds will not be loaded to your account. don't expect reply from customer service in below 10 mins...
 1     ,"July 2, 2019","Worst aap ever, earlier i ordered from mirchi seth they delivered stale food even not refunded the whole amount just got only a minimum refund, again same scenario happen yesterday i ordered from cooking mama they too delivered stale food even not replying to our calls and today the worst happen del...
Full Review"
 1     ,"July 1, 2019",they are fraud.... make people fool... i have placed for the oder of 2 burger and 2 fries... they delivered me only one... after complaining they saying we can't do anything about it completely.
 1     ,"July 5, 2019","Worst app, Worst customer executive,. there is 90% chance you will got bad food, or stale food or missing food and when you complaint , they will took you 1 hour and then reply thanks for feedback we are sorry. Now after your reply I mailed also to this ,still no response"
 1     ,"July 3, 2019",Very Bad service and wrong information provided to customer they make fool to customer support dont use this APP as I had ordered from it but they didn't diliver my food and update that order has been deliver and this status updated after my regular follow-ups from 4 hours.
 1     ,"June 30, 2019",The service provided by swiggy is really disgusting. Half of the items were missing. And there was no proper response from the customer support executive.
 1     ,"July 4, 2019",these swiggy is all fake....everyday i am ordering and some items are missing.....swiggy people not listening my word nd not giving refund or missing item delivery.....bulsheet things.....last 5 to 6 order continusly heppening like this.....😫😫😫😫..nobody should order from swiggy....
 2     ,"July 5, 2019",why there isn't any option to Edit the name??? too much bad user interface..very lagging ..even carrer 360 has a better user interface..!! fix this.plzz especially the name edit option.
 1     ,"June 27, 2019",Worst App EVER !!! They Didn't deliver my order and charged a cancellation fee of 147 !!! Customer support is Pathetic NEVER USING THIS APP AGAIN
 1     ,"June 30, 2019","worst food delivery app. i recommend not to use this app, slow delivery, delayed responses and even if they respond close the chat window without resolving the problem!!"
 1     ,"July 2, 2019",pathetic response from the side of swiggy. After ordering from swiggy i got a wrong item and when asking the customer service guy they are saying they can only pass a feedback. if this is the attitude from swiggy then i cant continue using swiggy and im uninstalling it
 1     ,"July 2, 2019","Very horrible experience... Firstly the food was so little and not that hot, secondly the delivery boy's number was going engage continuously... I am not even giving it a single star"
 5     ,"July 2, 2019",thank you so much swiggy.. special thanks to Ganapati Patil who bring my food.. in very bad weather.. he walk upto 500 mtr.. on road which filled with water.. And he said sorry for late delivery.. hats off...
 1     ,"July 3, 2019",I placed one order from Natural Ice Cream and was delivered seal tampered pack. It appeared that delivery boy has tampered the seal and ate some portion of the Icevcream. Worst customer experience.
 1     ,"July 3, 2019","it is the worst app u evr goona see... they will cut your money add u as super member still say we havnt received the money we cant order your delight but den y u make me super member when you even dont recieve money and the option you got refund money in 4-7 days worst app.... worst experience zoma...
Full Review"
 1     ,"July 4, 2019",always cancel the order and say that sorry for the inconvenience caused because the restaurant is closed so the order is not there but why do they put in the app if the order is not there just wasting our time and money
 1     ,"July 3, 2019",I don't want to even 1 🌟 but there is no option. Delivery boy had never change & not even manner how to talk. Please teach them all things before recruiting.
 1     ,"July 6, 2019",pathetic service. i have been charged without the parcel being delivered. never prefer this app if you are hungry as the customer service is the worst...
 1     ,"June 25, 2019","I wish, I can share chat here, done with an executive of swiggy. the resolution is really not acceptable."
 2     ,"July 3, 2019","Most annoying part of swiggy to work upon 1.The estimated delivery time would keep sliding almost every time. 2. The delivery valet would be after your life about location time and again and then kinda insist you for rating. 3. Not real photos of the food showcased on the menu. 4.also the collaborat...
Full Review"
 1     ,"July 5, 2019",Worst food ordering app. Highly rude behavior of customer executive ever seen. Always makes you fool if you ordered a good food with a perfect deal or low price by giving you lame excuses.
 1     ,"June 26, 2019",they are froud with people .when u not loged in u can see huge offer like 50%off and much more then u install the app offer going on swiggys pocket in back side please beware this kind of froud .dont be foolis indian people
 1     ,"June 27, 2019","They really know well how to play ""passing the ball"" when it comes to refund for the order that was undelivered.Worst customer service ever ."
 1     ,"June 27, 2019",I'm the regular customer of swiggy but i have received different foods from my order in many restaurants . jab v maine swiggy help m baat ki wo log sorry for that karte baad m routine follow karte hai ... Other apps are far better then that .
 1     ,"July 2, 2019",Quality of food order from swiggy is always very poor as compared to the quality of food of restuarant from where we order the food. I think they do it deliberatetly to recover the cost of discounts which swiggy gives.
 1     ,"July 5, 2019",not at all satisfied. food not delivered on time. delivery boy will not answer calls and at customer care you will waiting to speak for like half an hour but they will not answer
 1     ,"July 3, 2019","again order from swiggy.. food delivered to someone else and been waiting for customer care bots to reply to me for 45 mins.. sleeping hungry today. update : so now they have bots in chat area to answer your query.. bots who don't understand anything that you are saying and keep copy pasting the sam...
Full Review"
 2     ,"July 1, 2019",This app is good ordering app so far.. But the delivery men recruited by them are really annoying..they not only disgust in their work but also extremely misbehaving.. Please do something for this..
 1     ,"July 5, 2019","very bad customer service, they always club with many orders though delivery charges are high. waiting time is too long even takes more than an hour."
 1     ,"July 3, 2019","money got debited but order was not confirmed, when i asked for issue after an hour got reply saying money got stuck in gateway, and no coupon or anything for inconvenience. Zomato is far far far better than swiggy"
 1     ,"July 5, 2019","Swiggy People Are Cheating In Rate. Comparing To Restaurant Rate Swiggy Rate Are Different Dont purchase. Swiggy Company Will Give Discount But Rate Are Difference In Swiggy Listed Restaurant. Friends You Go To Restaurant, Rate Are Very Cheaper. Just Fooling Us."
 1     ,"July 4, 2019","Wrost Service...They don't have the habit of returning ""refund money"" EVER or even care about it... customer care is just a joke...Delivery takes pathetic amount of time...UnEthical .."
 1     ,"July 5, 2019",The delivery boy do not pick up the calls n the executives also don't solve any of the problems.! My experience from swiggy has always been pathetic..!
 1     ,"June 30, 2019","DO NOT ORDER, GOT INSECTS IN MY FOOD TWICE AND THEY DO NOT DO ANYTHING, DID NOT EVEN REFUND MY MONEY pathetic customer care and management, big communication gap between swiggy and restaurants. wrong orders"
 1     ,"June 30, 2019","These guys straight up rob you. the app is a bugged one.I paid through google pay,after i had paid the order was not confirmed and they didn't do anything for the refund."
 1     ,"July 1, 2019","you people are cheaters you hold peoples money , amount got deducted from my account no refund, tried talking to customer care executive but no response. very poor service and customer care"
 1     ,"June 30, 2019",Useless app and customer support is very poor. Don't install this app. waste of time and money if you install this app and order on it.
 1     ,"July 5, 2019","the worst food delivery app i oder a cake from this app for the firsr time i pay online payment from my debit card but the shop was closed so they cancel my oder then i talk to the custmer care he said your payment will be refund with in 24 hours but today is the 5th day still my payment was not ref...
Full Review"
 1     ,"July 5, 2019",horrible service provider before uninstalling the app i wanted to write a review that please shut down this app if you are unable to run the business rather than disappointing the customers and making them suffer.
 1     ,"June 28, 2019","they detected my location first and when the biker was about to arrive, they said biker cant reach you your location is 1.5 km away . if you cant deliever the food plz dont accept order. such a poor app"
 1     ,"June 22, 2019",Worst customer support you can expect..Delivery guys mark orders as delivered when ever they like and support team doesnot have any clue what to do in this situation.
 1     ,"June 27, 2019","this app is totally fraud,at a time it shows use that coupon 5 times but not working even on 1st order,secondly rates are higher than other apps nothing to offer any new stuffs or discounts,poor app.Got cheated in mostly all orders. same thing ,same restaurant is offering 10% cheaper in other app wh...
Full Review"
 1     ,"June 30, 2019",Worst service which doesnt take responsibility for their mistakes and always penalises customers without reason. i really suggest that you go out and have a good time hanging out.
 1     ,"June 23, 2019","Delivery service has become terrible and there is no accountability at all from Swiggy! My order which was supposed to get to me in 25 minutes. After 60 minutes, I called the delivery person and he was drunk! Is there no vetting of staff?? Call center hung up saying that they will force to cancel or...
Full Review"
 1     ,"June 26, 2019",Swiggy today spoiled a special day and they are offering coupon against that. Can a coupon bring back those moments? Pathetic service.
 1     ,"June 20, 2019",swiggy got one star because in jodhpur rajasthan date 20-06-19 at 11.37 pm Just Today That time at 11.35 pm the other food app still open for delivery but swiggy are closed before four hrs....
 3     ,"June 24, 2019",Feedback submission form needs improvement. After food is delivered I get a window in the app to submit feedback. But after I submit the feedback there is no acknowledgement that my feedback has been accepted. That window just disappears altogether. Feels unsatisfactory and kind of empty.
 4     ,"June 29, 2019","I'm unable to login into swiggy.Evrytime it shows ""too many attempts from this device "".I've sent the feedback twice but still it's the same."
 1     ,"June 30, 2019",worst worst worst customer support. waste of time. i have contacted for an issue with swiggy delivered item. no proper action only some coommon replys everytime and they close the conversation.
 1     ,"July 5, 2019",I ordered pizza from the app and the toppings were totally spoilt. I messaged them but there was not good response . I was also having proof as picture .
 1     ,"June 27, 2019","Because you have set a time limit to your drivers, they are driving rashly. Today a swiggy driver crashed into my car and before I got down, he fled. Please tell your drivers to drive safely first. Delivering fast is not as important as one's life."
 1     ,"June 30, 2019",With out confirmation you guys are cancelling the orders. Customer care response also too bad. Why restaurant make it available when food is not available. As well cancellation charges are applicable 😢😢😢😢😢😢
 4     ,"July 5, 2019","Good app and services. just one problem, each time i open the app, it asks me to login again and again. i am irritated eih that."
 4     ,"May 29, 2019","it is the best app in terms of food delivery. app is handy. easy and ordering food is just a click away. although i am pretty much satisfied with their service, but i am a bit disappointed because of a reason. actually after the recent update, the button of swiggy pop is no longer available. have yo...
Full Review"
 1     ,"April 21, 2019","Very bad service. Many times I canceled my orders because of items are not available and I didn't get refund. Once I have ordered one item, after 15 mins I got notification that items aren't available . I have updated the items . After 30 mins status changed as delivered but I didn't get my order .w...
Full Review"
 5     ,"May 12, 2019","You guys are awesome. I have already written a review for good service, but I'm writing now for best service. I had an item missing from my order, unsure it was error from restaurant's side (to note they were busy taking orders and didn't even check my concern). On the other hand, the Swiggy custome...
Full Review"
