Reviewer_rating,Review_Date,Review_text
 1     ,"July 7, 2019","The support is terrible, I ordered food which didn't got delivered even after way passed delivery time still I didn't get any positive response from the support, I had already payed for the food, lost my money and didn't got the food also, so be careful before ordering."
 4     ,"June 25, 2019","everything is good in application , but restaurants takes so much time to deliver food . and they dont know the address . overall its good , i would like to recommend this app for everyone .who is staying outside of his city or home .!"
 1     ,"June 21, 2019","no customer service what's so ever, waiting time takes a decade to get a reply, even when they respond first message will be ""please allow few minutes to get it checked"" after getting this message then they will take another decade to respond. customer service support didn't even acknowledge the iss...
Full Review"
 1     ,"June 15, 2019","This company is fraud.He cheated me.I ordered 5 kanda kachories and 500gms jalebi from Chappan Bhog, Nanded hotel. Your delivery boy Arjunsingh has delivered my ordered but he told me to rate him 5 star immediately because of your brands trust I gave him 5 star without unboxing it. But later I unbox...
Full Review"
 1     ,"June 17, 2019","The food delivery functionality is not very well designed. i want to cancel my order because the restaurant hasn't confirmed it yet, however the app is not giving me this option."
 1     ,"June 24, 2019","very pathetic service provided by Zomato, just handwashed thier responsibility. i booked food and wait for delivery, checked my order processed and delivered to me. after contacting customer support they are helpless to provide support as delivery boy not picked my as well as customer support call. ...
Full Review"
 1     ,"June 22, 2019",Very bad experience with this application.. Service very slow... Chef's are good in cooking but the service guys coming late in every order... I am feeling bad now they are like they don't care about people..
 1     ,"June 25, 2019","Shittiest app, blames every app glitch on the customer, as an excuse to not refund. Customer service executive is useless. I have no other choice but to complain to the consumer court. And instead of replying with auto-generated messages, you should actually reply to your mails. I sent a query on th...
Full Review"
 1     ,"June 20, 2019","Worst experience. There is no one to receive call, no proper tracking, live updates are wrong, tracking details are wrong. Not yet received any confirmation on refund status."
 1     ,"June 22, 2019","They have started Cheating Now. I had purchased Gold Membership and they said that It is for Dine in only and also 20% off on payment through ICICI bank Card is not applicable. this is cheating to customer, Last time order from Zomato. Big Dissatisfaction"
 1     ,"June 22, 2019","this was my first ever experience at zomato and let me tell it was pathetic. I mean the delivery boy doesn't even picked my call after trying for at least 25times. The restaurants owner told me that the delivery boy had picked up my order and I had also received a delivery notification that YOUR ORD...
Full Review"
 1     ,"June 25, 2019","I just ordered 1 veg mini wrap combo(1 paneer tikka roll and 1 paneer mayo) from Eatsome Hyderabad However CHICKEN PANEER TIKKA roll was delivered to me and I being a Brahmin unaware of the taste and the filling happened to eat two bites of it and then I discovered chicken tikka being written on the...
Full Review"
 1     ,"June 25, 2019","worst app .. they give u sometimes incorrect food items or sometimes useless food.. and after it they just say a single line that they share ur feedback and nothing happened.. They all are fraud. I was experience 2 times and i wasted my Rs250 .And they didn't give any aingle penny in refund.. They j...
Full Review"
 1     ,"June 28, 2019","terrible disappointed with your service want to give you 0 star but unfortunately there is no such option. today i have ordered a food first time with zomato and it is got canceled where as my address is correct except the last word and i have not written the last word it comes automatically. delive...
Full Review"
 4     ,"June 29, 2019",best restaurant searches with best food and best discount. Giving 4 star because the gps tracking is not accurate. The person reaches the home and it still show that he is in midway and will reach in 10min. Please improve ur gps accuracy like swiggy.
 1     ,"July 1, 2019","this has started a new scam that when you cant predict for match they say that you can predict for next match but then they'll just say that you might have rated deliwvery guy so no option now...pure scam they haven't mention any such rule...you should just stop delievery and close this rubbish app ...
Full Review"
 1     ,"July 5, 2019","wrost service.when i ordered food and because of restaurant is not able to provide same food i was cancel order.after that Zomato charges me 130 Rs cancellation charges.why????? it was not my fault i ordered for dal makhani so you need to provide me same order instant of restaurant person ask for an...
Full Review"
 1     ,"July 1, 2019","worst experience.. i will never ever order with zomato. I ordered supreme thali from TMT-THE MEAL TIME. The packing was not good and the rice got staled. we immediately throw that thali in garbage. and wheni complaint regarding the issue, the worst customer service telling me to share tha pictures.....
Full Review"
 1     ,"July 2, 2019","customer support team is worst and dont understand what u r talking. they just say whatever they want to. they make false commitments. restaurant owner cancelled my order and he informed the same to zomato guy but customer service agent still saying thatvorder on way. without resolving mybquery he q...
Full Review"
 1     ,"July 2, 2019","Worst food app ever... Yesterday I ordered something mistakenly and I cancelled the order immediately... but still it costed me whole money saying that food will be wasted.. Like seriously, how can you just cook food in time of 5-10 seconds as I cancelled the order immediately, thn I contact custome...
Full Review"
 1     ,"July 3, 2019","👎 Pathetic service and very cheap staff added by food delivery company ZOMATO. delivery boy is so rude, arogant, manneless, un proffesional . These kind of People are crying they dont have jobs but when they got one, they prove their level tht they are not capable to justify it. And what to say abo...
Full Review"
 1     ,"July 5, 2019","Hi I have placed an order mistakenly of 238 rs and I realised and called the restaurant immediately. The guy who were attendent over there was very unprofessional. He didn't even entrained me. And was replying zomato is responsible I am not worried about my money I am just wondering how you guys jus...
Full Review"
 1     ,"July 6, 2019","the support section for this app is very bad..they never know how to resolve queries of customer. Had a very very very bad experience with this..my order wasn't delivered and its showing delivered..also then i am texting them that do resolve my issue as i didn't received my order while its been 1.30...
Full Review"
 1     ,"June 30, 2019","worst. customer experience i have been promised for the refund as i didnt get my order .after paying i m continuesly contacting from past on week but they till 3 days said they have initiated and it will be credited in your paytm wallet soon and today i contacted about refund and they are telling th...
Full Review"
 1     ,"July 1, 2019","multiple.problems. the main one being i played this cricket prediction.. won some cashback and zomato is not giving it to me. guess they are broke they have to rob from customers now. sent an email and a follow up.. no response. theres no call center number even.. a bunch of kids are running zomato?...
Full Review"
 1     ,"June 21, 2019",Very poor app. It deducts your money twice for the same order and when you escalate the same to customer care they will ask you to write an email and we wont refund. Never order from these idiots!
 1     ,"June 17, 2019","navigation system is very poor first they show item will reach within x minutes then after x minutes item reaching time suddenly increase to x+y time pathetic service their delivery executive attitude is like they ask for customers phones to rate themselves services like really ..? please improve yo...
Full Review"
 1     ,"June 21, 2019",I am very sorry to say that the food quality is going down day by day. I think the restaurants are making different food for zomato bcz the purchased food & ordered food's quality have huge difference. Please look into this matter so that we can again believe on Zomato.
 1     ,"June 24, 2019","zomato is shortly started their business in our area .... but by seeing these comments their are more negative comments than positive .... I can't decide what to do ... is this app truly giving well service or not ? being a foodie i want to take some opinions from user how is it ? should i use it or...
Full Review"
 1     ,"June 28, 2019","I have Order and almost hour after, I got call from Zomato representative,that my order is cancelled that is fine. but the he talking is not acceptable.To zomato team-we are paying money that's why your able to run your business."
 1     ,"July 1, 2019","you guy were good before but now you guys guve pathetic customer experience.. you guys tak customer's money and give fake promises of refunding the money and never refund back and say its customers fault..woooww.. what a pathetic company you guys are turning into.. i know what to do now.. when i ask...
Full Review"
 1     ,"July 3, 2019","pathetic.. rubbish..valet which was assisgned to me reached some other address and then he told me to come at the place which was 2 kms from my house. he refused to come at my home.. when I contacetd zomato chat..they said item was delivered.. pathetic.. this is like day light robbing.. stop food de...
Full Review"
 1     ,"July 5, 2019","this is worst app one day i had issue with delivery boy he was texting me massage on the wrong way and i had given complained on zomato after that day i m not able to do order.they had blocked me i think i dont know what happend i tried so many times but not able to do order .and they did my order i...
Full Review"
 5     ,"July 6, 2019","this app is great 👌 for good food if you are living outside for some reason i would prefer zomato to order your food weather it is you breakfast, lunch, dinner instead of going to an costly hotel or restaurant and the best thing that you get 40% OFF always . good work of appreciation zomato 😍"
 1     ,"July 4, 2019",Very bad experience. They manipulate with the online payment and never listen to the complaint of the customer. I'll never think to buy from this app. Worst app ever used.
 1     ,"June 30, 2019",Customer support is the wrost. Their all policies are to steal customer's money as much as possible. Their customer support take half to one hour to reply and expect us to wait half-one hour. I get response from zomato app team here then I know their reply and NO I won't reply them on email.
 1     ,"June 30, 2019","i ordered from pune. order was not delivered. but Zomato valet did in that system that's order is delivered. and i am trying to contact Zomato service chat around 1 hour. that time it was showing chat wait time was 1 minutes. and after half an hour again it was showing wait time is 1 minutes. This i...
Full Review"
 4     ,"July 4, 2019",Although my first experience with zomato had been very bad but over the course of time I have started using them often and they have a grouonof professional delivery men. Moreover great deals are offered on Zomato and the Zomato Easy section is the best for one person.
 1     ,"July 2, 2019","The food ordered was cold and stale.... Its a poor service... And they dont refund money also..... Delete the app... They r a big cheater company... There r other good apps available in the market... I have complained since q month... Zomato support team even doesn't bother to respond... I request e...
Full Review"
 1     ,"June 19, 2019","ordered received after 70 min. where as it mentioned 25-30 min while booking. delivery boy doesnt know the address which is in prime location of city and i navigated him. parcel is not packed or sealed, any one can open it and close it in between. veey bad zomato. thz my first order and will be last...
Full Review"
 1     ,"June 22, 2019",there are some errors in Zomato . i registered an account with phone no. now its not even openingi complaint in the customer support but the customer support didn't have the answer ..... please help me....
 1     ,"June 24, 2019","my gold membership is gone when i updated my zomato application..and untill now the reason is i deleted my account....i deleted my account before i join the gold membership...my gold membership valid until 17-06-2020...zomato team give me the data and reason that always changes every mail i've got.....
Full Review"
 1     ,"June 25, 2019","Worst ever app and worst expereince I ever had. i had placed an order for 2 quantities of thukpa from WOW Momo they deliver only one with noodles that also half quantity and second one was without noodles. when i raise this issue with Zomato chat team and asked them for call back to elaborate my iss...
Full Review"
 1     ,"June 28, 2019","Super bad... Useless and immature customer support... The app keeps malfunctioning... Difficult to place an order as keeps throwing errors... The option to rate food and services suddenly disappears not letting you post real ratings... Shows fake list of restaurants and when you try to order from so...
Full Review"
 1     ,"June 28, 2019","I received wrong order once and asked chat support to do something.He said Sorry please Email the details at some mai ID he gave. I wonder then what for do you have chat support when they can only say sorry and queries such as wrong order are dealt with alternate email. Only good thing was that he w...
Full Review"
 1     ,"June 28, 2019","This app gives fake offers, because yesterday I placed order with cricket prediction coupon, after delivery of the item the prediction not available for me, even I contact the zomato email also, but the team said we are unable to compensate your previous order for cricket prediction so friends if an...
Full Review"
 1     ,"June 29, 2019","worst app ever... u order food... then either restaurant will accept order or else u will get notifications saying order is cancelled.. many a times food will be spilled or wrongly delivered. my case was unique. valet said the food was delivered but it wwas not delivered and arguing. don't order foo...
Full Review"
 1     ,"July 1, 2019","😡😡😡😡worst app, they have all rules and regulation only for customers, if you cancels order they charge 60-80% penalty, and whey they thirselves cancels your order they do not provide so, they only have all rules for customer, also their customer support, haha wow, all customer supports of zomato...
Full Review"
 1     ,"July 2, 2019","the application keeps wanting me to sign in, meanwhile my account in Zomato is already connected with google. I've logged out and logged in again, and the results are still same. I'm urgently need recommendation about where to eat and your account keeps crashing. smh."
 1     ,"July 2, 2019","last evening I ordered my dinner and 2 items veg soup and hot chocolate was missing and the rider wants me to pay for the missing items delayed 1:40 mins I had to do dinner with my boss and leave for the day from Noida to Gurgaon so I ordered from zomato. They gave me horrible servers my boss and my...
Full Review"
 1     ,"July 5, 2019","once i ordered a food by mistake then after then i continously tried to cancel order . Because after 20 seconds i tried again again cancel my order . but they don't cancelled my order and i don't receive food but now when i want to order food they show pay your cancellation order payment Why should ...
Full Review"
 1     ,"July 5, 2019",I have had a very bad experience. I ordered food from Udupo Bhavan and after half an hour you guys just cancel my order and tell that you cannot provide me with my food nor my damn refund just because the delivery guy couldn't reach me. This is unfair.
 1     ,"July 6, 2019",i ordered food and on app its showing foodbis prepared ng then after an hour i am recieving call from xomato that we cannot deliver the order. Zomato you should be ashamed of such service. i was waiting to have my lunch and after an hour you are saying we cannot deliver. Very poor service.
 1     ,"June 28, 2019","in one word ..they are looting us ...why because 1.they don't care about quality 2.they are rude 3. they make fake commitments as i was offered full refund for not to tweet about the bad food i was offered 4.they charge you for everything you do on zomato 5. they are not giving 50% off .it just thei...
Full Review"
 1     ,"June 27, 2019","Worst and Unworthy App. Zero for there customer services they are so unprofessional. My order got cancelled and when I try to contact them why my order is cancel there is no reply from there end my money got detected and they said my order is prepared but once I called the restaurant they said your ...
Full Review"
 1     ,"June 19, 2019","I used to think that's this is the best app food related queries and delivery but last few orders have completely changed my mind. Order was cancelled by. The vendor due to wring address picked by Zomato app. Helpline guy bluntly said no refund would be processed charged complete amount without even...
Full Review"
 1     ,"June 21, 2019","U guys really disappointed me. i hv ordered a breakfast combo and they served us worst quality of food . i m having dysentry and vomiting . Seriously u gus r growing ur business day by day bt dont know how to talk to a people who order ur food . if something will happen to me who will take the guara...
Full Review"
 1     ,"June 21, 2019","simply pathetic experience. I ordered for items from BBK. before ordering it showed 30 minutes. as soon as i placed the order it started showing a total time of 1 hour 40 minutes. its day time no traffic and the outlet is hardly 3km from my place. i can walk eat and come back in 100 minutes. this is...
Full Review"
 2     ,"June 24, 2019",Zomato is good when you want to order anything in cheap but zomato is worst when it's comes to their service. the customer service is so irresponsive that it will become a headache for you to discuss a order related problem with them. they are very casual with their customer.
 1     ,"June 26, 2019","Terrible Service .. I booked the order today 26 June 2019 .Payment done by Paytm. but order not dileverd, the said we tried to call you but your number not reachable so we cancel your order and received amount we take as a cancellation fess. my number proper working.. they guys big cheater. don't bo...
Full Review"
 1     ,"July 3, 2019","don't order from zomato they will misguide you by listing many restaurants by same name but originally the restaurant will be not that you wanna eat food . I have a chat with the customer care they pressurised you to take food otherwise they say you have to pay penalty for that. I'm uninstalling zom...
Full Review"
 1     ,"June 27, 2019","I ordered from Zomato last night and the bill amount is Rs. 216.. I have done online payment and these beggers deducted 1721/- instead of 216/- .. This is not done.. Above this they dont have anyone in customerservice n all that they have is chat option.. That too they respond fir ages. Zomato rep w...
Full Review"
 2     ,"June 29, 2019","even after paying delivery charges, one doesnt gets an option to order from far away places. though connected to internet, this app functions only for near around food outlets. biggest drawback it is."
 1     ,"July 2, 2019","Many restaurants/food outlets, though not far from my home, are not available on this app., only 3 options to choose from. Really poor service here in Palanpur. Please add all available food joints on the list to increase customer reach"
 1     ,"July 1, 2019","Its waste app, they lost trust of people. today I had a bad experience with zomato, I have orderd biryani which is cost 270rs, taxes 13.5rs, delivery charges 25rs and tip 10rs total is 318.5rs and applied coupon ZOMATO got 100rs it shows as 218.5rs and went to payment. Again I thought to add more it...
Full Review"
 1     ,"July 4, 2019","Order accepted but delivery was after 2 hours, when tried to cancel, was told that a penalty will be applicable. what the hell is wrong with Zomato??? if you cant deliver on time why accept order and why dont you let cancel.Uninstalled. Swiggy is far better than this."
 1     ,"July 4, 2019","Worst App Worst App & Worst Experience, Recommend you all not to install this app. Their is huge difference of menu price shown on app for particular Restaurant instead of Original Menu price of that Restaurant. App hanged many time & While Checking Order Most of the time Without confirmation they p...
Full Review"
 1     ,"July 5, 2019",I would prefer toters to be honest. You cannot track your order on this app and customer service aren't helpful. I have placed an order at 9 today and they tried to deliver it to me at 11 and this wasn't the first time that I experience such an inconvenience.
 1     ,"June 23, 2019","worst and too much forgery on application. cheating custumers and looting their money is their great way of serving.such a bad damn fake application.. already blocked one of my account without any reason.. no reply to 1000 emails. and good thing zomato will promise you zomato credits in case you rep...
Full Review"
 2     ,"June 22, 2019",one of the few good food ordering apps. taking away one star as I always face issues with promotional payment methods (credit and debit cards). Edit - there is always an issue while paying with credit card on which promotional scheme is going on.
 2     ,"June 26, 2019","it left disappointing experience on me...the whole system has to be much more updated and up to the mark...specifically The delivery system is jst horrible...even when I reported some issue which I have faced with the delivery person Zomato didn't take any action...i will not suggest any of my frien...
Full Review"
 1     ,"June 16, 2019",Worst.. Misguiding us by giving worng time and after order you are changing delivery time and no response from customer care. No doubt swiggy seems to be better now.
 1     ,"June 25, 2019","the grill house, i ordered chiken and roti the price were 230 and 17 rs per roti respectively, in the final cart , price got changed to 270 rs and 20 rs per roti, its a cheating zomato is doing, on top of it ygry will add all tge taxes ,god knows if thats a genuine thing. care people are so cheap ,t...
Full Review"
 1     ,"June 26, 2019","Poor customer service bad customer service.... i have won 30% cashback on 3 consecutive order but cashback was not credited on to which when asked support initially it was informed that it will be credited as zomato credits within 48 hrs but when i followed up after 2 days they straigh away told we ...
Full Review"
 1     ,"June 18, 2019","Unreliable platform and services. Money got deducted from the card but the order never got placed. Tried reaching their support but no help. They aren't investigating the issue. All what they say is you do not have any order ID. How will i get this if the order did not get placed? Poor customer supp...
Full Review"
 1     ,"June 19, 2019",Zomato's cancelation process is a very simple task yet very misinforming. There are no clear instructions about what will happen on cancelation of the order beforehand. This is not acceptable by a company which has a huge roll in our food industry.
 1     ,"June 19, 2019","I ordered some item at 4:55 and by mistake choosen cod mode of payment then i canceled immediately at 4:56 pm and where the difference is only of 40seconds after that I again placed new order with online payment mode and they charged me entire value of order as a cancellation fee, and when i asked f...
Full Review"
 3     ,"June 21, 2019",appreciate if there will be an option for cash on delivery. everytime I put an order the App deducted automatically the amount from my card. what if I wish to pay by cash ?
 1     ,"June 21, 2019",i got a wrong product...i told to the executive through chat process but he did not refund my money nd stopped chat..... literally disgusting service..... i faced problems again and again..... chat process is very slow.....literally irritating service
 1     ,"June 26, 2019","this app is fooling people, first incident when i ordered through ZOMATO by playing 100 percent cashback on match prediction, order got completed but they never provided me to predict match,i talk to their support services they said you will get the option to predict in next match, but never happens...
Full Review"
 1     ,"June 25, 2019","Your service is very very very very very bad....I m shamefull for telling that we ordered a manchuriyan dry previous day ..there were minimum 15 pieces..but we oreder today...here are only 6 pieces..whats wrong with us?? plz take actions against rekha food & coldrinks,,Bhavangar,HIMALAYA MALL,bhavna...
Full Review"
 1     ,"June 26, 2019","upi and gpay gets failed and later automatically updates the order and no information to the user.. because of it repeat orders at my end.. waste of food and money.. customer care is of no help at this issue.. and delivery person cannot take the order back.. when complaint our end both the order are...
Full Review"
 3     ,"June 27, 2019","The offers in Zomato are very helpful for ordering pocket friendly meals. The main problem with the app lies with its Non fuctional GPS tracking system. The delivery boys will be getting confused because of finding the accurate address. The current location in the app will have a variation of upto 1...
Full Review"
 1     ,"July 2, 2019","FRAUD APP. I LOST MY MONEY ON ORDERING FOOD. THEY WILL NOT IMPROVE THEIR SYSTEM OF PAYMENT AND BLAME CUSTOMER FOR THAT. WHEN YOU MAKE ONLINE PAYMENT FOR FOOD ITS SHOW PAYMENT GATEWAY FAILURE AND THEN AFTER THAT WHEN YOU ORDER AGAIN, AFTER AN HOUR THAT PAYMENT IS CLEARED AND YOUR FOOD IS READY AND WH...
Full Review"
 1     ,"July 7, 2019","worst service ...i ordered something and it got cancelled...i payed for it online ..n got no money refunded...their's no helpline to handle the issue...they charge more than actual price list of resturants..n offer fake discounts..n if u got cashback u can use it by doing online transaction ..n afte...
Full Review"
 4     ,"June 27, 2019",why are the prices high when compared to other online food partners.. customers are not dumb..and i noticed many people known about this and they simply try ordering in other apps..so if u want expand your market or service take care of this.. otherwise the service and customer support is good.
 5     ,"July 6, 2019","My first experience with Zomato was at Jorhat, Assam. Though I am from Guwahati, I never felt the need to use Zomato's food delivery service back home since ai stayed with my family. But now I feel that this app is a blessing in disguise to bachelor's like me who are staying away from their hometown...
Full Review"
 1     ,"July 3, 2019","App & Service is very good but some reastaurant & delivery boy are not honest with their work. I ordered to HASAN DHABA on 29.06.19 delivery boy took my order and he delivered the order on app but i do not receive any order and he don't pick my phone, after that i did my same order 2 HASAN DHABA and...
Full Review"
 1     ,"July 2, 2019",I once ordered chicken biryani but it was of very poor or i should say worst quality.I complained about it but nothing was done against it and i also couldn't get my refund back as mentioned by zomato in their taglines of their advertisement.Not expected this from food delivery service like you.
 1     ,"June 15, 2019",Did not have a good experience with their customer service. Itseems that they have stopped caring would not suggest this. they are better food delivery app out there.
 1     ,"June 17, 2019","Hi zomato, I have palced an order in TN72 cafe by 12.30 am, My ETA time is shown as 1.13.a.m. after that i called the delivery executive, His number was switched off. I called the restaurant to check about my order, They said my order was ready, But the delivery executive not yet arrived. And i ra...
Full Review"
 4     ,"June 17, 2019","zomato is excellent but there should not be rejected for cash because people who don't have any other option instead of cash then he or she will not able to use this app. so, I feel that cash should not be rejected in any cost. I am also using zomato for long and I have gone through this condition s...
Full Review"
 1     ,"June 17, 2019","Don't go and order food from this app. lots of time i received items which were missing , their boys dont check properly , no one takes responsibility, they dont initiate refund too, nor listen ur problem too early. u have to beg for ur own money if u have made online payment. i will go with swiggy ...
Full Review"
 1     ,"June 21, 2019","fraud app, do not download shouldn't not even give 1 star to this app i feel cheated and looted at the same time.... these guys took the payment and didn't even delivere the food and looking at reviews am i not the only 1 who has suffered this... what the hell r u people doing?? nd trying to reach u...
Full Review"
 1     ,"June 18, 2019","its very poor service app my order has been completed 90mnts but ididnt get my order even there is no response from chat support and dropped mail but there is no response i did online payment simply waste of money even i have money i will get it from out side its very irritating service even didnt g...
Full Review"
 1     ,"June 20, 2019","The worst service i have ever seen by zomato i hv done online payment and cancelled the amount was not refunded total amount 170/- Charged as a penalty. I would suggest please do not use zomato for online order as they charge some times extra amount n if you want to cancel the order your whole amoun...
Full Review"
 1     ,"June 25, 2019","the worst the govt should ban such aap and third class service providers.they take money and dont give food story next saying rider loosemotion bike facture food puncture all bla bla stories . the best story is the lady from the call center call and says tje above story so i called to check just by ...
Full Review"
 1     ,"June 28, 2019","WORST EXPERIENCE!!! I PLACED AN ORDER ON ZOMATO. AS I WANT TO CANCEL THE ORDER AS I CANCELLED IT WITHIN LESS THAN 1 MINUTE OF ORDERING THEY CHARGE PENALTY OF 190 RUPEES AND MY ORDER AMOUNT IS ALSO OF 190 RUPEES. THEY GAVE REASON AS FOOD START PREPARING BUT AS SOON I CALL THE DELIVERY BOY HE SAID ME ...
Full Review"
 1     ,"June 29, 2019","first experience for online order... sucks ... customer chat service sucks as they cant do much about it .. you guys listed dominos and if we place order and dominos rejected which we will know only after money is taken we need to check with domnios either for money or delivery.. where is zomato ser...
Full Review"
 1     ,"June 29, 2019",Their food delivery is ridiculous. They do not have the right numbers for their drivers and when you order lunch you can prepare to have it for dinner. Moreover the customer care is a joke. They are helpless and the only thing they do is feel sorry.
 1     ,"July 5, 2019","horrible customer service.. first my order got cancelled bt still account got debited.. when order from my other card the order got placed. now after 30 min the first order got placed again with out my knowledge. now i could not able to contact the customer service representative the app says they f...
Full Review"
 1     ,"July 5, 2019",Received opened food parcel from zomato.!!!!!! and Even after reporting the issue to zomato they were totally okay with it and told me it's safe and I can consume the that food. Poor zomato support. I even wrote an email a week ago too but no response yet.
 1     ,"June 18, 2019",The most pathetic customer service i ever seen.. I got really pathetic food when i order from particular restaurant. So i complaint about it. In the response they block me. Really pathetic.
 1     ,"June 23, 2019","zomato is doing scam with the name cricket preidcition, first they will ask to rate for the food and after that they will remove the predict option so that you cannot answer the question. when i contact the customer care they simply told me that this is our internal policy. they are doing this inten...
Full Review"
 1     ,"June 28, 2019","pathetic they wont take ownership for orders placed on their platform and blame it on the Dominos stating delivery taken care by them...then why does they take order....they are equally fraud along with dominos...had placed order got different delivery...lost money also ..Zamoto am not going to use ...
Full Review"
 1     ,"July 2, 2019",very poor service now. After one hour of accepting order they will say that we can not deliver it. They are taking delivery charges saying that restaurant is taking that delivery charges. Zomato is having worst delivery service now. Not even 1 star value.
 1     ,"June 21, 2019",bad. my first experience is itself very bad .onky with zomato i saw that the reataurant dis not aconowledge the order and so you had to send a person to get the order manually placed .thereby adding extra time to the alreasy delayed order.
 1     ,"June 23, 2019","not worth of even a star , Completely disgusting service , I orderd a food , restaurant is getting late for delivery so I cancelled the order and zomato charged me full and in chat query they are taking a lot of time in query solution diagusting all of you"
 1     ,"June 20, 2019","there is no option to cancel a order , moreover if u call customer care , they say that the cancellation fee shall be equal to your order amount😂😂😂 deleted the app , at the same moment"
 1     ,"June 24, 2019","If you really want to eat something from good restaurants at the ETA then please uninstall this app because they reject your order after its accepted from restaurant and also when the food is prepared and delivery guy is on the way. so if you really want to eat something when your hungry please don'...
Full Review"
 1     ,"June 25, 2019","Hi, the overall experience of site is pathetic.I ordered and amount got debited from my upi and was showing payment incomplete. Then i placed the same order again through net banking and it got placed successfully. Then suddenly the first payment failed changed to order accepted.When i chat with the...
Full Review"
 1     ,"June 27, 2019","i have ordered from zomato they told me that the called me for delivery but i have not received any call or messages from them and in spite of they told me that the called my, they are not accepting there mistake its a worst behavior with there couster which is not acceptable, and after that they ad...
Full Review"
 1     ,"June 30, 2019","bakwas support... i mentioned my location properly but rider not reached my place and cancel order.. and after order cancel chat support team said u have to mail to zomato.. and i am not getting my refund back.. 2 time i am not getting my refund.. bakvas support always said we happy to help u.. but ...
Full Review"
 1     ,"June 30, 2019",worst experience ever!!!!! the riders are cancelling the order on their own after making us wait fir above an hour...also the customer care services are useless everytime they come up with a new rule or so without informing...highly disappointed by this app and the service.
 2     ,"June 30, 2019",Once the restaurant has accepted the order why does it take you guys an hour to confirm that the delivery is not possible!! This has been happening frequently now.
 1     ,"June 30, 2019","worst customer service . They always there for apologising. they cant help customers. just simoly sitting and chatting every time my order is delayed . recently its 1hour the valet is not reached restaurant and the chat support is saying it will reach you in 10-15min.everytime false information. i w...
Full Review"
 1     ,"July 1, 2019","very worst experience, without delivery they marked as delivered , after chatting with customer care they assured of solving in 24 to 48 hrs, after 4 days they are saying problem not to be solved by them. my money gone. what a wonderful service. Thanks."
 4     ,"July 2, 2019","Good, but not all the time , most of the time my favourite restaurant is disabled , showing they are not accepting the orders, but from another mobile it is showing as accepting, it has to be rectified similar complaints get registered in shop by other people also"
 1     ,"July 2, 2019","the app is ok yet but now I face lots of issues from this app sometimes I just see the restaurants and food and suddenly automatically placed the order and later zomato ask to pay me.... why I should pay that amount and nobody help me that time that helper was told me food is redy and that time I ca...
Full Review"
 1     ,"July 2, 2019","Very bad experience. today i order food from zomato because today is my nephue birthday but till now not getting my order ! n i wait from 4 hour in delhi ashok nagar 110093 . i nither recieved any call from delivery boy not he pic my call. n zomato said we are not responcible ! even he has no custom...
Full Review"
 1     ,"July 3, 2019","after ordering food and showed delivered in the app but no one showup at home with food i ordered.. Customer care refunded the money.. but what about my waiting hungary for the food ? if you are not able to deliver the food then dont show the same in the app ? this will help no hunger waiting and no...
Full Review"
 5     ,"July 4, 2019",i find it easy to use than other sites like uber. its interface is userfriendly. orders are delivered on time and well taken care of. service is usually good. except once the guy was rude. otherwise i m totally satisfied.
 1     ,"June 29, 2019","Previously zomato was serving good but nowadays the quality has worsened.... Nowadays most of the times they deliver stale food coz they have tie up with such type of restaurants in small cities.... Moreover while ordering they show the prices of the items much raised than the actual price which is ...
Full Review"
 1     ,"July 4, 2019","The map view is broken. Shows wrong route. Always chooses location near the dropped pin and never on the exact location. I have tested this in 2 different cities and still got the same results. Please fix this bug ASAP, love the app interface."
 1     ,"July 2, 2019",Very rude and very unprofessional delivery boy you have hired for home delivery service.. I have experienced the worst service today.. Please check details of any person before hiring him for delivery boy job.. It's a request from me as i am a regular customer of zomato..!!!
 1     ,"June 16, 2019",Worst service ever. They promise things that they can't deliver. Support takes hours to reply back when asked difficult questions as to why something is taking time.
 2     ,"June 18, 2019","so, all was well. Now I am waiting for my food and it has been 1 hour already.. they haven't even assigned a valet to my order yet. Bad management I guess."
 1     ,"June 16, 2019","third class customer service and Swiggy and uber eats best, totally bag service of zomato,biggest issue zomato don't have call support only have chat support,who person not able to chatting with your anget, how to complain,totally third class service"
 1     ,"June 19, 2019",pop up is come cricket coupon. i marked it . but no details in my current order. they are fooling the customer. food panda have great service. they integrated everything. make app complex to fool customer...
 1     ,"June 23, 2019","I have received consecutive 3 wrong orders. worst service. Zomato agents don't respond on time neither they take any actions against the issues. worst customer support service. Swiggy is much better than Zomato.. they have better customer support service and respond to all queries on time.. People s...
Full Review"
 1     ,"June 23, 2019","Pathetic service, customer service is the worse, they have heired some unprofessional people's who is just there to work and not to help. Email response after 4 days and Chat after 5 mins."
 1     ,"June 29, 2019","I had ordered VEG ROLL but Received CHICKEN ROLL. Very very uncareless services. Today's whole night I m hungry because This Restaurant wrong item delivered to me. Due to I m vegetarian. 2 times this types of issues facing. Already complain to Zomato Chat Team. I have Shared this entire picture of S...
Full Review"
 1     ,"June 21, 2019",I was ordered food but for some personal issue I want to cancel my order but they ask me if u cancel the order u also pay 100 % cash I mean why I pay 100 % this is not fare at all.....sorry zomato gives me very bad experience and I don't use zomato app at all and I give 0 star rating for behaviour
